actual,city,contract_type,disagreement_bucket,eligibility_class,event_date,event_key,lead_time_bucket,market_bucket,market_prob,market_ticker,model_prob,partition,probability_bucket,profit_loss,stake,station_bucket,strategy_version,trade_id,uncertainty_bucket
0.0,Dallas,range,10-19pp,RESEARCH_ONLY,2026-08-10,Dallas|2026-08-10|low,0-1d,<0.20,0.01,KXLOWTDAL-26AUG09-B76.5,0.118831,development,10-19%,-10.0,10.0,Dallas|station_verified=True,v3.0,423,6F+
0.0,Houston,range,10-19pp,RESEARCH_ONLY,2026-08-10,Houston|2026-08-10|low,0-1d,<0.20,0.01,KXLOWTHOU-26AUG09-B74.5,0.11497,development,10-19%,-10.0,10.0,Houston|station_verified=True,v3.0,424,6F+
0.0,Denver,range,10-19pp,RESEARCH_ONLY,2026-08-10,Denver|2026-08-10|low,0-1d,<0.20,0.01,KXLOWTDEN-26AUG09-B63.5,0.113946,development,10-19%,-10.0,10.0,Denver|station_verified=True,v3.0,425,6F+
0.0,Houston,range,10-19pp,RESEARCH_ONLY,2026-08-10,Houston|2026-08-10|low,0-1d,<0.20,0.01,KXLOWTHOU-26AUG09-B72.5,0.110746,development,10-19%,-10.0,10.0,Houston|station_verified=True,v3.0,426,6F+
0.0,Oklahoma City,threshold,10-19pp,RESEARCH_ONLY,2026-08-10,Oklahoma City|2026-08-10|low,0-1d,<0.20,0.04,KXLOWTOKC-26AUG09-T69,0.146859,validation,10-19%,-10.0,10.0,Oklahoma City|station_verified=True,v3.0,427,6F+
0.0,New York City,range,10-19pp,RESEARCH_ONLY,2026-08-11,New York City|2026-08-11|low,0-1d,<0.20,0.02,KXLOWTNYC-26AUG10-B69.5,0.128332,validation,10-19%,-10.0,10.0,New York City|station_verified=True,v3.0,428,6F+
0.0,Oklahoma City,range,10-19pp,RESEARCH_ONLY,2026-08-11,Oklahoma City|2026-08-11|low,0-1d,<0.20,0.01,KXLOWTOKC-26AUG10-B76.5,0.127207,validation,10-19%,-10.0,10.0,Oklahoma City|station_verified=True,v3.0,429,6F+
1.0,Denver,range,20pp+,RESEARCH_ONLY,2026-08-12,Denver|2026-08-12|high,2-3d,0.60-0.79,0.65,KXHIGHDEN-26AUG11-B95.5,0.8762,holdout,80-89%,5.384615,10.0,Denver|station_verified=True,v3.0,430,6F+
0.0,Denver,range,20pp+,RESEARCH_ONLY,2026-08-12,Denver|2026-08-12|high,2-3d,0.60-0.79,0.66,KXHIGHDEN-26AUG11-B97.5,0.8962,holdout,80-89%,-10.0,10.0,Denver|station_verified=True,v3.0,431,6F+
0.0,Denver,threshold,10-19pp,RESEARCH_ONLY,2026-08-12,Denver|2026-08-12|high,2-3d,<0.20,0.03,KXHIGHDEN-26AUG11-T100,0.150724,holdout,10-19%,-10.0,10.0,Denver|station_verified=True,v3.0,432,6F+
0.0,Denver,threshold,20pp+,RESEARCH_ONLY,2026-08-12,Denver|2026-08-12|high,2-3d,<0.20,0.04,KXHIGHDEN-26AUG11-T93,0.513296,holdout,50-59%,-10.0,10.0,Denver|station_verified=True,v3.0,433,6F+
0.0,Miami,range,10-19pp,RESEARCH_ONLY,2026-08-11,Miami|2026-08-11|high,0-1d,<0.20,0.01,KXHIGHMIA-26AUG10-B88.5,0.11497,validation,10-19%,-10.0,10.0,Miami|station_verified=True,v3.0,434,6F+
0.0,Miami,range,10-19pp,RESEARCH_ONLY,2026-08-11,Miami|2026-08-11|high,0-1d,<0.20,0.02,KXHIGHMIA-26AUG10-B90.5,0.129771,validation,10-19%,-10.0,10.0,Miami|station_verified=True,v3.0,435,6F+
1.0,Miami,range,20pp+,RESEARCH_ONLY,2026-08-12,Miami|2026-08-12|high,2-3d,0.40-0.59,0.43,KXHIGHMIA-26AUG11-B92.5,0.8722,holdout,80-89%,13.255814,10.0,Miami|station_verified=True,v3.0,436,6F+
0.0,Miami,range,10-19pp,RESEARCH_ONLY,2026-08-12,Miami|2026-08-12|high,2-3d,0.60-0.79,0.71,KXHIGHMIA-26AUG11-B94.5,0.8679,holdout,80-89%,-10.0,10.0,Miami|station_verified=True,v3.0,437,6F+
0.0,Miami,threshold,10-19pp,RESEARCH_ONLY,2026-08-12,Miami|2026-08-12|high,2-3d,<0.20,0.01,KXHIGHMIA-26AUG11-T88,0.135666,holdout,10-19%,-10.0,10.0,Miami|station_verified=True,v3.0,438,6F+
0.0,Miami,threshold,20pp+,RESEARCH_ONLY,2026-08-12,Miami|2026-08-12|high,2-3d,<0.20,0.05,KXHIGHMIA-26AUG11-T95,0.407751,holdout,40-49%,-10.0,10.0,Miami|station_verified=True,v3.0,439,6F+
1.0,Dallas,range,20pp+,RESEARCH_ONLY,2026-08-11,Dallas|2026-08-11|high,0-1d,0.60-0.79,0.68,KXHIGHTDAL-26AUG10-B101.5,0.8915,validation,80-89%,4.705882,10.0,Dallas|station_verified=True,v3.0,440,6F+
0.0,Dallas,range,20pp+,RESEARCH_ONLY,2026-08-12,Dallas|2026-08-12|high,2-3d,0.40-0.59,0.5,KXHIGHTDAL-26AUG11-B100.5,0.8926,validation,80-89%,-10.0,10.0,Dallas|station_verified=True,v3.0,441,6F+
0.0,Dallas,threshold,20pp+,RESEARCH_ONLY,2026-08-12,Dallas|2026-08-12|high,2-3d,<0.20,0.02,KXHIGHTDAL-26AUG11-T105,0.493351,validation,40-49%,-10.0,10.0,Dallas|station_verified=True,v3.0,442,6F+
0.0,Dallas,threshold,10-19pp,RESEARCH_ONLY,2026-08-12,Dallas|2026-08-12|high,2-3d,<0.20,0.05,KXHIGHTDAL-26AUG11-T98,0.162722,validation,10-19%,-10.0,10.0,Dallas|station_verified=True,v3.0,443,6F+
0.0,Dallas,range,10-19pp,RESEARCH_ONLY,2026-08-10,Dallas|2026-08-10|low,0-1d,<0.20,0.01,KXLOWTDAL-26AUG09-B74.5,0.111834,development,10-19%,-10.0,10.0,Dallas|station_verified=True,v3.0,444,6F+
0.0,Dallas,range,20pp+,RESEARCH_ONLY,2026-08-12,Dallas|2026-08-12|low,2-3d,0.60-0.79,0.62,KXLOWTDAL-26AUG11-B78.5,0.8794,validation,80-89%,-10.0,10.0,Dallas|station_verified=True,v3.0,445,6F+
1.0,Dallas,range,20pp+,RESEARCH_ONLY,2026-08-12,Dallas|2026-08-12|low,2-3d,0.60-0.79,0.62,KXLOWTDAL-26AUG11-B80.5,0.8683,validation,80-89%,6.129032,10.0,Dallas|station_verified=True,v3.0,446,6F+
0.0,Dallas,threshold,10-19pp,RESEARCH_ONLY,2026-08-12,Dallas|2026-08-12|low,2-3d,<0.20,0.02,KXLOWTDAL-26AUG11-T74,0.135666,validation,10-19%,-10.0,10.0,Dallas|station_verified=True,v3.0,447,6F+
0.0,Dallas,threshold,20pp+,RESEARCH_ONLY,2026-08-12,Dallas|2026-08-12|low,2-3d,<0.20,0.08,KXLOWTDAL-26AUG11-T81,0.539828,validation,50-59%,-10.0,10.0,Dallas|station_verified=True,v3.0,448,6F+
0.0,Houston,range,20pp+,RESEARCH_ONLY,2026-08-12,Houston|2026-08-12|low,2-3d,0.40-0.59,0.59,KXLOWTHOU-26AUG11-B77.5,0.8698,holdout,80-89%,-10.0,10.0,Houston|station_verified=True,v3.0,449,6F+
1.0,Houston,range,20pp+,RESEARCH_ONLY,2026-08-12,Houston|2026-08-12|low,2-3d,0.60-0.79,0.66,KXLOWTHOU-26AUG11-B79.5,0.8691,holdout,80-89%,5.151515,10.0,Houston|station_verified=True,v3.0,450,6F+
0.0,Houston,threshold,10-19pp,RESEARCH_ONLY,2026-08-12,Houston|2026-08-12|low,2-3d,<0.20,0.02,KXLOWTHOU-26AUG11-T73,0.197663,holdout,10-19%,-10.0,10.0,Houston|station_verified=True,v3.0,451,6F+
0.0,Houston,threshold,20pp+,RESEARCH_ONLY,2026-08-12,Houston|2026-08-12|low,2-3d,<0.20,0.1,KXLOWTHOU-26AUG11-T80,0.440382,holdout,40-49%,-10.0,10.0,Houston|station_verified=True,v3.0,452,6F+
0.0,Los Angeles,range,10-19pp,RESEARCH_ONLY,2026-08-12,Los Angeles|2026-08-12|low,2-3d,<0.20,0.03,KXLOWTLAX-26AUG11-B65.5,0.131207,holdout,10-19%,-10.0,10.0,Los Angeles|station_verified=True,v3.0,453,6F+
1.0,Los Angeles,range,10-19pp,RESEARCH_ONLY,2026-08-12,Los Angeles|2026-08-12|low,2-3d,0.60-0.79,0.69,KXLOWTLAX-26AUG11-B67.5,0.8702,holdout,80-89%,4.492754,10.0,Los Angeles|station_verified=True,v3.0,454,6F+
0.0,Los Angeles,threshold,10-19pp,RESEARCH_ONLY,2026-08-12,Los Angeles|2026-08-12|low,2-3d,<0.20,0.02,KXLOWTLAX-26AUG11-T61,0.211855,holdout,20-29%,-10.0,10.0,Los Angeles|station_verified=True,v3.0,455,6F+
0.0,Los Angeles,threshold,20pp+,RESEARCH_ONLY,2026-08-12,Los Angeles|2026-08-12|low,2-3d,0.20-0.39,0.37,KXLOWTLAX-26AUG11-T68,0.5793,holdout,50-59%,-10.0,10.0,Los Angeles|station_verified=True,v3.0,456,6F+
0.0,New York City,range,10-19pp,RESEARCH_ONLY,2026-08-11,New York City|2026-08-11|low,0-1d,<0.20,0.01,KXLOWTNYC-26AUG10-B75.5,0.116949,validation,10-19%,-10.0,10.0,New York City|station_verified=True,v3.0,457,6F+
0.0,New York City,range,10-19pp,RESEARCH_ONLY,2026-08-12,New York City|2026-08-12|low,2-3d,0.60-0.79,0.7,KXLOWTNYC-26AUG11-B71.5,0.8685,holdout,80-89%,-10.0,10.0,New York City|station_verified=True,v3.0,458,6F+
1.0,New York City,range,20pp+,RESEARCH_ONLY,2026-08-12,New York City|2026-08-12|low,2-3d,0.60-0.79,0.61,KXLOWTNYC-26AUG11-B73.5,0.8707,holdout,80-89%,6.393443,10.0,New York City|station_verified=True,v3.0,459,6F+
0.0,New York City,threshold,20pp+,RESEARCH_ONLY,2026-08-12,New York City|2026-08-12|low,2-3d,<0.20,0.04,KXLOWTNYC-26AUG11-T69,0.326355,holdout,30-39%,-10.0,10.0,New York City|station_verified=True,v3.0,460,6F+
0.0,New York City,threshold,20pp+,RESEARCH_ONLY,2026-08-12,New York City|2026-08-12|low,2-3d,<0.20,0.04,KXLOWTNYC-26AUG11-T76,0.29116,holdout,20-29%,-10.0,10.0,New York City|station_verified=True,v3.0,461,6F+
1.0,Denver,range,10-19pp,RESEARCH_ONLY,2026-08-11,Denver|2026-08-11|high,0-1d,0.60-0.79,0.77,KXHIGHDEN-26AUG10-B92.5,0.8747,validation,80-89%,2.987013,10.0,Denver|station_verified=True,v3.0,462,6F+
1.0,Dallas,range,10-19pp,RESEARCH_ONLY,2026-08-12,Dallas|2026-08-12|high,2-3d,0.60-0.79,0.77,KXHIGHTDAL-26AUG11-B98.5,0.918,validation,90-100%,2.987013,10.0,Dallas|station_verified=True,v3.0,463,6F+
0.0,Dallas,range,10-19pp,RESEARCH_ONLY,2026-08-11,Dallas|2026-08-11|low,0-1d,<0.20,0.01,KXLOWTDAL-26AUG10-B75.5,0.123074,validation,10-19%,-10.0,10.0,Dallas|station_verified=True,v3.0,464,6F+
1.0,Denver,range,20pp+,RESEARCH_ONLY,2026-08-12,Denver|2026-08-12|low,2-3d,0.60-0.79,0.67,KXLOWTDEN-26AUG11-B65.5,0.8861,holdout,80-89%,4.925373,10.0,Denver|station_verified=True,v3.0,465,6F+
1.0,Denver,range,10-19pp,RESEARCH_ONLY,2026-08-12,Denver|2026-08-12|low,2-3d,0.60-0.79,0.73,KXLOWTDEN-26AUG11-B67.5,0.9101,holdout,90-100%,3.69863,10.0,Denver|station_verified=True,v3.0,466,6F+
0.0,Denver,threshold,20pp+,RESEARCH_ONLY,2026-08-12,Denver|2026-08-12|low,2-3d,<0.20,0.05,KXLOWTDEN-26AUG11-T63,0.585766,holdout,50-59%,-10.0,10.0,Denver|station_verified=True,v3.0,467,6F+
0.0,Denver,range,10-19pp,RESEARCH_ONLY,2026-08-11,Denver|2026-08-11|high,0-1d,<0.20,0.01,KXHIGHDEN-26AUG10-B98.5,0.122281,validation,10-19%,-10.0,10.0,Denver|station_verified=True,v3.0,468,6F+
0.0,Minneapolis,threshold,10-19pp,RESEARCH_ONLY,2026-08-10,Minneapolis|2026-08-10|high,0-1d,<0.20,0.01,KXHIGHTMIN-26AUG09-T80,0.135666,validation,10-19%,-10.0,10.0,Minneapolis|station_verified=True,v3.0,469,6F+
0.0,Minneapolis,range,10-19pp,RESEARCH_ONLY,2026-08-11,Minneapolis|2026-08-11|high,0-1d,<0.20,0.01,KXHIGHTMIN-26AUG10-B83.5,0.129771,validation,10-19%,-10.0,10.0,Minneapolis|station_verified=True,v3.0,470,6F+
0.0,Minneapolis,threshold,20pp+,RESEARCH_ONLY,2026-08-11,Minneapolis|2026-08-11|high,0-1d,<0.20,0.01,KXHIGHTMIN-26AUG10-T83,0.42074,validation,40-49%,-10.0,10.0,Minneapolis|station_verified=True,v3.0,471,6F+
1.0,Minneapolis,range,20pp+,RESEARCH_ONLY,2026-08-12,Minneapolis|2026-08-12|high,2-3d,0.60-0.79,0.62,KXHIGHTMIN-26AUG11-B86.5,0.922,holdout,90-100%,6.129032,10.0,Minneapolis|station_verified=True,v3.0,472,6F+
0.0,Minneapolis,range,20pp+,RESEARCH_ONLY,2026-08-12,Minneapolis|2026-08-12|high,2-3d,0.40-0.59,0.57,KXHIGHTMIN-26AUG11-B88.5,0.8962,holdout,80-89%,-10.0,10.0,Minneapolis|station_verified=True,v3.0,473,6F+
0.0,Minneapolis,threshold,20pp+,RESEARCH_ONLY,2026-08-12,Minneapolis|2026-08-12|high,2-3d,<0.20,0.02,KXHIGHTMIN-26AUG11-T91,0.643066,holdout,60-69%,-10.0,10.0,Minneapolis|station_verified=True,v3.0,474,6F+
1.0,Denver,range,10-19pp,RESEARCH_ONLY,2026-08-12,Denver|2026-08-12|low,2-3d,0.60-0.79,0.76,KXLOWTDEN-26AUG11-B63.5,0.8677,holdout,80-89%,3.157895,10.0,Denver|station_verified=True,v3.0,475,6F+
1.0,Denver,threshold,10-19pp,RESEARCH_ONLY,2026-08-12,Denver|2026-08-12|low,2-3d,<0.20,0.05,KXLOWTDEN-26AUG11-T70,0.154656,holdout,10-19%,190.0,10.0,Denver|station_verified=True,v3.0,476,6F+
0.0,Houston,range,20pp+,RESEARCH_ONLY,2026-08-11,Houston|2026-08-11|low,0-1d,<0.20,0.16,KXLOWTHOU-26AUG10-B73.5,0.8893,validation,80-89%,-10.0,10.0,Houston|station_verified=True,v3.0,477,6F+
0.0,Houston,range,10-19pp,RESEARCH_ONLY,2026-08-11,Houston|2026-08-11|low,0-1d,<0.20,0.01,KXLOWTHOU-26AUG10-B75.5,0.127786,validation,10-19%,-10.0,10.0,Houston|station_verified=True,v3.0,478,6F+
1.0,Oklahoma City,range,10-19pp,RESEARCH_ONLY,2026-08-12,Oklahoma City|2026-08-12|low,2-3d,0.60-0.79,0.77,KXLOWTOKC-26AUG11-B72.5,0.914,holdout,90-100%,2.987013,10.0,Oklahoma City|station_verified=True,v3.0,479,6F+
1.0,Oklahoma City,range,20pp+,RESEARCH_ONLY,2026-08-12,Oklahoma City|2026-08-12|low,2-3d,0.40-0.59,0.51,KXLOWTOKC-26AUG11-B74.5,0.8893,holdout,80-89%,9.607843,10.0,Oklahoma City|station_verified=True,v3.0,480,6F+
0.0,Oklahoma City,range,10-19pp,RESEARCH_ONLY,2026-08-12,Oklahoma City|2026-08-12|low,2-3d,0.60-0.79,0.77,KXLOWTOKC-26AUG11-B76.5,0.8722,holdout,80-89%,-10.0,10.0,Oklahoma City|station_verified=True,v3.0,481,6F+
0.0,Oklahoma City,threshold,20pp+,RESEARCH_ONLY,2026-08-12,Oklahoma City|2026-08-12|low,2-3d,<0.20,0.05,KXLOWTOKC-26AUG11-T77,0.605137,holdout,60-69%,-10.0,10.0,Oklahoma City|station_verified=True,v3.0,482,6F+
0.0,Los Angeles,range,10-19pp,RESEARCH_ONLY,2026-08-11,Los Angeles|2026-08-11|low,0-1d,<0.20,0.01,KXLOWTLAX-26AUG10-B61.5,0.112901,validation,10-19%,-10.0,10.0,Los Angeles|station_verified=True,v3.0,483,6F+
0.0,Los Angeles,range,10-19pp,RESEARCH_ONLY,2026-08-12,Los Angeles|2026-08-12|low,0-1d,<0.20,0.02,KXLOWTLAX-26AUG11-B63.5,0.123839,holdout,10-19%,-10.0,10.0,Los Angeles|station_verified=True,v3.0,484,6F+
1.0,New York City,range,10-19pp,RESEARCH_ONLY,2026-08-12,New York City|2026-08-12|low,0-1d,0.60-0.79,0.75,KXLOWTNYC-26AUG11-B69.5,0.8728,holdout,80-89%,3.333333,10.0,New York City|station_verified=True,v3.0,485,6F+
0.0,Miami,range,10-19pp,RESEARCH_ONLY,2026-08-12,Miami|2026-08-12|high,0-1d,<0.20,0.01,KXHIGHMIA-26AUG11-B88.5,0.110746,holdout,10-19%,-10.0,10.0,Miami|station_verified=True,v3.0,486,6F+
0.0,Minneapolis,range,10-19pp,RESEARCH_ONLY,2026-08-11,Minneapolis|2026-08-11|high,0-1d,<0.20,0.01,KXHIGHTMIN-26AUG10-B89.5,0.132295,validation,10-19%,-10.0,10.0,Minneapolis|station_verified=True,v3.0,487,6F+
0.0,Dallas,range,10-19pp,RESEARCH_ONLY,2026-08-11,Dallas|2026-08-11|low,0-1d,<0.20,0.01,KXLOWTDAL-26AUG10-B73.5,0.113946,validation,10-19%,-10.0,10.0,Dallas|station_verified=True,v3.0,488,6F+
1.0,Houston,range,10-19pp,RESEARCH_ONLY,2026-08-12,Houston|2026-08-12|low,0-1d,0.60-0.79,0.73,KXLOWTHOU-26AUG11-B75.5,0.8698,holdout,80-89%,3.69863,10.0,Houston|station_verified=True,v3.0,489,6F+
0.0,Denver,range,10-19pp,RESEARCH_ONLY,2026-08-11,Denver|2026-08-11|low,0-1d,<0.20,0.01,KXLOWTDEN-26AUG10-B63.5,0.118831,validation,10-19%,-10.0,10.0,Denver|station_verified=True,v3.0,490,6F+
1.0,Dallas,range,10-19pp,RESEARCH_ONLY,2026-08-12,Dallas|2026-08-12|low,0-1d,0.60-0.79,0.75,KXLOWTDAL-26AUG11-B76.5,0.8769,validation,80-89%,3.333333,10.0,Dallas|station_verified=True,v3.0,491,6F+
0.0,Miami,range,10-19pp,RESEARCH_ONLY,2026-08-12,Miami|2026-08-12|high,0-1d,<0.20,0.01,KXHIGHMIA-26AUG11-B90.5,0.116949,holdout,10-19%,-10.0,10.0,Miami|station_verified=True,v3.0,492,6F+
0.0,Miami,range,20pp+,RESEARCH_ONLY,2026-08-13,Miami|2026-08-13|high,2-3d,0.40-0.59,0.42,KXHIGHMIA-26AUG12-B93.5,0.8683,holdout,80-89%,-10.0,10.0,Miami|station_verified=True,v3.0,493,6F+
1.0,Miami,range,10-19pp,RESEARCH_ONLY,2026-08-13,Miami|2026-08-13|high,2-3d,0.60-0.79,0.76,KXHIGHMIA-26AUG12-B95.5,0.8712,holdout,80-89%,3.157895,10.0,Miami|station_verified=True,v3.0,494,6F+
0.0,Miami,threshold,10-19pp,RESEARCH_ONLY,2026-08-13,Miami|2026-08-13|high,2-3d,<0.20,0.01,KXHIGHMIA-26AUG12-T89,0.175324,holdout,10-19%,-10.0,10.0,Miami|station_verified=True,v3.0,495,6F+
0.0,Miami,threshold,20pp+,RESEARCH_ONLY,2026-08-13,Miami|2026-08-13|high,2-3d,<0.20,0.04,KXHIGHMIA-26AUG12-T96,0.344578,holdout,30-39%,-10.0,10.0,Miami|station_verified=True,v3.0,496,6F+
1.0,Dallas,range,20pp+,RESEARCH_ONLY,2026-08-13,Dallas|2026-08-13|high,2-3d,0.40-0.59,0.5,KXHIGHTDAL-26AUG12-B100.5,0.9023,holdout,90-100%,10.0,10.0,Dallas|station_verified=True,v3.0,497,6F+
0.0,Dallas,range,20pp+,RESEARCH_ONLY,2026-08-13,Dallas|2026-08-13|high,2-3d,0.60-0.79,0.68,KXHIGHTDAL-26AUG12-B102.5,0.8803,holdout,80-89%,-10.0,10.0,Dallas|station_verified=True,v3.0,498,6F+
0.0,Dallas,threshold,20pp+,RESEARCH_ONLY,2026-08-13,Dallas|2026-08-13|high,2-3d,<0.20,0.02,KXHIGHTDAL-26AUG12-T105,0.546438,holdout,50-59%,-10.0,10.0,Dallas|station_verified=True,v3.0,499,6F+
1.0,Minneapolis,range,10-19pp,RESEARCH_ONLY,2026-08-12,Minneapolis|2026-08-12|high,0-1d,0.60-0.79,0.74,KXHIGHTMIN-26AUG11-B90.5,0.8734,holdout,80-89%,3.513514,10.0,Minneapolis|station_verified=True,v3.0,500,6F+
0.0,Minneapolis,range,10-19pp,RESEARCH_ONLY,2026-08-13,Minneapolis|2026-08-13|high,2-3d,0.60-0.79,0.68,KXHIGHTMIN-26AUG12-B88.5,0.8677,holdout,80-89%,-10.0,10.0,Minneapolis|station_verified=True,v3.0,501,6F+
0.0,Minneapolis,threshold,10-19pp,RESEARCH_ONLY,2026-08-13,Minneapolis|2026-08-13|high,2-3d,<0.20,0.06,KXHIGHTMIN-26AUG12-T84,0.247198,holdout,20-29%,-10.0,10.0,Minneapolis|station_verified=True,v3.0,502,6F+
0.0,Minneapolis,threshold,20pp+,RESEARCH_ONLY,2026-08-13,Minneapolis|2026-08-13|high,2-3d,<0.20,0.07,KXHIGHTMIN-26AUG12-T91,0.375748,holdout,30-39%,-10.0,10.0,Minneapolis|station_verified=True,v3.0,503,6F+
1.0,Dallas,range,10-19pp,RESEARCH_ONLY,2026-08-13,Dallas|2026-08-13|low,2-3d,0.60-0.79,0.76,KXLOWTDAL-26AUG12-B78.5,0.8785,holdout,80-89%,3.157895,10.0,Dallas|station_verified=True,v3.0,504,6F+
0.0,Dallas,range,20pp+,RESEARCH_ONLY,2026-08-13,Dallas|2026-08-13|low,2-3d,0.40-0.59,0.51,KXLOWTDAL-26AUG12-B80.5,0.8681,holdout,80-89%,-10.0,10.0,Dallas|station_verified=True,v3.0,505,6F+
0.0,Dallas,threshold,20pp+,RESEARCH_ONLY,2026-08-13,Dallas|2026-08-13|low,2-3d,0.20-0.39,0.21,KXLOWTDAL-26AUG12-T81,0.533207,holdout,50-59%,-10.0,10.0,Dallas|station_verified=True,v3.0,506,6F+
1.0,Denver,range,10-19pp,RESEARCH_ONLY,2026-08-13,Denver|2026-08-13|low,2-3d,0.60-0.79,0.75,KXLOWTDEN-26AUG12-B64.5,0.8717,holdout,80-89%,3.333333,10.0,Denver|station_verified=True,v3.0,507,6F+
0.0,Denver,range,20pp+,RESEARCH_ONLY,2026-08-13,Denver|2026-08-13|low,2-3d,0.60-0.79,0.66,KXLOWTDEN-26AUG12-B66.5,0.8882,holdout,80-89%,-10.0,10.0,Denver|station_verified=True,v3.0,508,6F+
0.0,Denver,threshold,20pp+,RESEARCH_ONLY,2026-08-13,Denver|2026-08-13|low,2-3d,<0.20,0.05,KXLOWTDEN-26AUG12-T62,0.466793,holdout,40-49%,-10.0,10.0,Denver|station_verified=True,v3.0,509,6F+
1.0,Houston,range,20pp+,RESEARCH_ONLY,2026-08-13,Houston|2026-08-13|low,2-3d,0.40-0.59,0.56,KXLOWTHOU-26AUG12-B77.5,0.8679,holdout,80-89%,7.857143,10.0,Houston|station_verified=True,v3.0,510,6F+
0.0,Houston,range,20pp+,RESEARCH_ONLY,2026-08-13,Houston|2026-08-13|low,2-3d,0.60-0.79,0.65,KXLOWTHOU-26AUG12-B79.5,0.8777,holdout,80-89%,-10.0,10.0,Houston|station_verified=True,v3.0,511,6F+
0.0,Houston,threshold,20pp+,RESEARCH_ONLY,2026-08-13,Houston|2026-08-13|low,2-3d,<0.20,0.04,KXLOWTHOU-26AUG12-T73,0.274253,holdout,20-29%,-10.0,10.0,Houston|station_verified=True,v3.0,512,6F+
0.0,Houston,threshold,10-19pp,RESEARCH_ONLY,2026-08-13,Houston|2026-08-13|low,2-3d,<0.20,0.15,KXLOWTHOU-26AUG12-T80,0.344578,holdout,30-39%,-10.0,10.0,Houston|station_verified=True,v3.0,513,6F+
0.0,New York City,range,20pp+,RESEARCH_ONLY,2026-08-13,New York City|2026-08-13|low,2-3d,0.60-0.79,0.6,KXLOWTNYC-26AUG12-B70.5,0.8677,holdout,80-89%,-10.0,10.0,New York City|station_verified=True,v3.0,514,6F+
1.0,New York City,range,10-19pp,RESEARCH_ONLY,2026-08-13,New York City|2026-08-13|low,2-3d,0.60-0.79,0.75,KXLOWTNYC-26AUG12-B72.5,0.8754,holdout,80-89%,3.333333,10.0,New York City|station_verified=True,v3.0,515,6F+
0.0,New York City,threshold,20pp+,RESEARCH_ONLY,2026-08-13,New York City|2026-08-13|low,2-3d,<0.20,0.03,KXLOWTNYC-26AUG12-T66,0.257846,holdout,20-29%,-10.0,10.0,New York City|station_verified=True,v3.0,516,6F+
0.0,New York City,threshold,20pp+,RESEARCH_ONLY,2026-08-13,New York City|2026-08-13|low,2-3d,<0.20,0.08,KXLOWTNYC-26AUG12-T73,0.363169,holdout,30-39%,-10.0,10.0,New York City|station_verified=True,v3.0,517,6F+
0.0,Dallas,threshold,10-19pp,RESEARCH_ONLY,2026-08-13,Dallas|2026-08-13|low,2-3d,<0.20,0.03,KXLOWTDAL-26AUG12-T74,0.13933,holdout,10-19%,-10.0,10.0,Dallas|station_verified=True,v3.0,518,6F+
0.0,Los Angeles,range,20pp+,RESEARCH_ONLY,2026-08-13,Los Angeles|2026-08-13|low,2-3d,0.60-0.79,0.64,KXLOWTLAX-26AUG12-B67.5,0.8688,holdout,80-89%,-10.0,10.0,Los Angeles|station_verified=True,v3.0,519,6F+
0.0,Los Angeles,threshold,10-19pp,RESEARCH_ONLY,2026-08-13,Los Angeles|2026-08-13|low,2-3d,<0.20,0.01,KXLOWTLAX-26AUG12-T61,0.193062,holdout,10-19%,-10.0,10.0,Los Angeles|station_verified=True,v3.0,520,6F+
0.0,Denver,range,20pp+,RESEARCH_ONLY,2026-08-26,Denver|2026-08-26|high,0-1d,<0.20,0.01,KXHIGHDEN-26AUG25-B85.5,0.9049,holdout,90-100%,-10.0,10.0,Denver|station_verified=True,v3.0,521,6F+
0.0,Denver,range,10-19pp,RESEARCH_ONLY,2026-08-26,Denver|2026-08-26|high,0-1d,<0.20,0.01,KXHIGHDEN-26AUG25-B87.5,0.117902,holdout,10-19%,-10.0,10.0,Denver|station_verified=True,v3.0,522,6F+
0.0,Denver,range,10-19pp,RESEARCH_ONLY,2026-08-26,Denver|2026-08-26|high,0-1d,<0.20,0.01,KXHIGHDEN-26AUG25-B89.5,0.1309,holdout,10-19%,-10.0,10.0,Denver|station_verified=True,v3.0,523,6F+
0.0,Denver,threshold,10-19pp,RESEARCH_ONLY,2026-08-26,Denver|2026-08-26|high,0-1d,<0.20,0.01,KXHIGHDEN-26AUG25-T83,0.125072,holdout,10-19%,-10.0,10.0,Denver|station_verified=True,v3.0,524,6F+
0.0,Denver,threshold,20pp+,RESEARCH_ONLY,2026-08-26,Denver|2026-08-26|high,0-1d,<0.20,0.01,KXHIGHDEN-26AUG25-T90,0.559618,holdout,50-59%,-10.0,10.0,Denver|station_verified=True,v3.0,525,6F+
0.0,Dallas,range,10-19pp,RESEARCH_ONLY,2026-08-26,Dallas|2026-08-26|high,0-1d,<0.20,0.01,KXHIGHTDAL-26AUG25-B103.5,0.131714,holdout,10-19%,-10.0,10.0,Dallas|station_verified=True,v3.0,532,6F+
0.0,Dallas,range,10-19pp,RESEARCH_ONLY,2026-08-26,Dallas|2026-08-26|high,0-1d,<0.20,0.01,KXHIGHTDAL-26AUG25-B105.5,0.12061,holdout,10-19%,-10.0,10.0,Dallas|station_verified=True,v3.0,533,6F+
